Id,ActivityHour,TotalIntensity,AverageIntensity
8378563200,3/13/2016 1:00,0,0
8378563200,3/13/2016 2:00,2,0.033333
8378563200,3/13/2016 3:00,1,0.016667
8378563200,3/13/2016 4:00,0,0
8378563200,3/13/2016 5:00,0,0
8378563200,3/13/2016 6:00,3,0.05
8378563200,3/13/2016 7:00,2,0.033333
8378563200,3/13/2016 8:00,0,0
8378563200,3/13/2016 9:00,20,0.333333
8378563200,3/13/2016 10:00,18,0.3
8378563200,3/13/2016 11:00,5,0.083333
8378563200,3/13/2016 12:00,0,0
8378563200,3/13/2016 13:00,8,0.133333
8378563200,3/13/2016 14:00,2,0.033333
8378563200,3/13/2016 15:00,14,0.233333
8378563200,3/13/2016 16:00,12,0.2
8378563200,3/13/2016 17:00,1,0.016667
8378563200,3/13/2016 18:00,3,0.05
8378563200,3/13/2016 19:00,5,0.083333
8378563200,3/13/2016 20:00,2,0.033333
8378563200,3/13/2016 21:00,15,0.25
8378563200,3/13/2016 22:00,0,0
8378563200,3/13/2016 23:00,0,0
8378563200,3/14/2016 0:00,0,0
8378563200,3/14/2016 1:00,3,0.05
8378563200,3/14/2016 2:00,0,0
8378563200,3/14/2016 3:00,1,0.016667
8378563200,3/14/2016 4:00,12,0.2
8378563200,3/14/2016 5:00,165,2.75
8378563200,3/14/2016 6:00,9,0.15
8378563200,3/14/2016 7:00,4,0.066667
8378563200,3/14/2016 8:00,14,0.233333
8378563200,3/14/2016 9:00,22,0.366667
8378563200,3/14/2016 10:00,2,0.033333
8378563200,3/14/2016 11:00,18,0.3
8378563200,3/14/2016 12:00,9,0.15
8378563200,3/14/2016 13:00,7,0.116667
8378563200,3/14/2016 14:00,1,0.016667
8378563200,3/14/2016 15:00,5,0.083333
8378563200,3/14/2016 16:00,4,0.066667
8378563200,3/14/2016 17:00,1,0.016667
8378563200,3/14/2016 18:00,8,0.133333
8378563200,3/14/2016 19:00,4,0.066667
8378563200,3/14/2016 20:00,7,0.116667
8378563200,3/14/2016 21:00,12,0.2
8378563200,3/14/2016 22:00,1,0.016667
8378563200,3/14/2016 23:00,1,0.016667
8378563200,3/15/2016 0:00,0,0
8378563200,3/15/2016 1:00,0,0
8378563200,3/15/2016 2:00,1,0.016667
8378563200,3/15/2016 3:00,0,0
8378563200,3/15/2016 4:00,14,0.233333
8378563200,3/15/2016 5:00,0,0
8378563200,3/15/2016 6:00,8,0.133333
8378563200,3/15/2016 7:00,25,0.416667
8378563200,3/15/2016 8:00,20,0.333333
8378563200,3/15/2016 9:00,36,0.6
8378563200,3/15/2016 10:00,15,0.25
8378563200,3/15/2016 11:00,4,0.066667
8378563200,3/15/2016 12:00,118,1.966667
8378563200,3/15/2016 13:00,5,0.083333
8378563200,3/15/2016 14:00,5,0.083333
8378563200,3/15/2016 15:00,15,0.25
8378563200,3/15/2016 16:00,52,0.866667
8378563200,3/15/2016 17:00,17,0.283333
8378563200,3/15/2016 18:00,7,0.116667
8378563200,3/15/2016 19:00,8,0.133333
8378563200,3/15/2016 20:00,12,0.2
8378563200,3/15/2016 21:00,9,0.15
8378563200,3/15/2016 22:00,4,0.066667
8378563200,3/15/2016 23:00,1,0.016667
8378563200,3/16/2016 0:00,0,0
8378563200,3/16/2016 1:00,0,0
8378563200,3/16/2016 2:00,0,0
8378563200,3/16/2016 3:00,0,0
8378563200,3/16/2016 4:00,2,0.033333
8378563200,3/16/2016 5:00,0,0
8378563200,3/16/2016 6:00,8,0.133333
8378563200,3/16/2016 7:00,17,0.283333
8378563200,3/16/2016 8:00,31,0.516667
8378563200,3/16/2016 9:00,10,0.166667
8378563200,3/16/2016 10:00,11,0.183333
8378563200,3/16/2016 11:00,21,0.35
8378563200,3/16/2016 12:00,20,0.333333
8378563200,3/16/2016 13:00,25,0.416667
8378563200,3/16/2016 14:00,3,0.05
8378563200,3/16/2016 15:00,22,0.366667
8378563200,3/16/2016 16:00,16,0.266667
8378563200,3/16/2016 17:00,2,0.033333
8378563200,3/16/2016 18:00,24,0.4
8378563200,3/16/2016 19:00,8,0.133333
8378563200,3/16/2016 20:00,0,0
8378563200,3/16/2016 21:00,7,0.116667
8378563200,3/16/2016 22:00,1,0.016667
8378563200,3/16/2016 23:00,6,0.1
8378563200,3/17/2016 0:00,8,0.133333
8378563200,3/17/2016 1:00,1,0.016667
8378563200,3/17/2016 2:00,0,0
8378563200,3/17/2016 3:00,1,0.016667
8378563200,3/17/2016 4:00,2,0.033333
8378563200,3/17/2016 5:00,0,0
8378563200,3/17/2016 6:00,0,0
8378563200,3/17/2016 7:00,7,0.116667
8378563200,3/17/2016 8:00,11,0.183333
8378563200,3/17/2016 9:00,21,0.35
8378563200,3/17/2016 10:00,7,0.116667
8378563200,3/17/2016 11:00,2,0.033333
8378563200,3/17/2016 12:00,1,0.016667
8378563200,3/17/2016 13:00,9,0.15
8378563200,3/17/2016 14:00,4,0.066667
8378563200,3/17/2016 15:00,12,0.2
8378563200,3/17/2016 16:00,8,0.133333
8378563200,3/17/2016 17:00,4,0.066667
8378563200,3/17/2016 18:00,10,0.166667
8378563200,3/17/2016 19:00,14,0.233333
8378563200,3/17/2016 20:00,5,0.083333
8378563200,3/17/2016 21:00,5,0.083333
8378563200,3/17/2016 22:00,14,0.233333
8378563200,3/17/2016 23:00,14,0.233333
8378563200,3/18/2016 0:00,0,0
8378563200,3/18/2016 1:00,0,0
8378563200,3/18/2016 2:00,0,0
8378563200,3/18/2016 3:00,1,0.016667
8378563200,3/18/2016 4:00,0,0
8378563200,3/18/2016 5:00,0,0
8378563200,3/18/2016 6:00,1,0.016667
8378563200,3/18/2016 7:00,4,0.066667
8378563200,3/18/2016 8:00,0,0
8378563200,3/18/2016 9:00,9,0.15
8378563200,3/18/2016 10:00,8,0.133333
8378563200,3/18/2016 11:00,1,0.016667
8378563200,3/18/2016 12:00,24,0.4
8378563200,3/18/2016 13:00,14,0.233333
8378563200,3/18/2016 14:00,51,0.85
8378563200,3/18/2016 15:00,82,1.366667
8378563200,3/18/2016 16:00,19,0.316667
8378563200,3/18/2016 17:00,96,1.6
8378563200,3/18/2016 18:00,55,0.916667
8378563200,3/18/2016 19:00,8,0.133333
8378563200,3/18/2016 20:00,4,0.066667
8378563200,3/18/2016 21:00,1,0.016667
8378563200,3/18/2016 22:00,11,0.183333
8378563200,3/18/2016 23:00,1,0.016667
8378563200,3/19/2016 0:00,0,0
8378563200,3/19/2016 1:00,0,0
8378563200,3/19/2016 2:00,0,0
8378563200,3/19/2016 3:00,0,0
8378563200,3/19/2016 4:00,3,0.05
8378563200,3/19/2016 5:00,2,0.033333
8378563200,3/19/2016 6:00,0,0
8378563200,3/19/2016 7:00,0,0
8378563200,3/19/2016 8:00,2,0.033333
8378563200,3/19/2016 9:00,7,0.116667
8378563200,3/19/2016 10:00,7,0.116667
8378563200,3/19/2016 11:00,13,0.216667
8378563200,3/19/2016 12:00,0,0
8378563200,3/19/2016 13:00,26,0.433333
8378563200,3/19/2016 14:00,22,0.366667
8378563200,3/19/2016 15:00,26,0.433333
8378563200,3/19/2016 16:00,4,0.066667
8378563200,3/19/2016 17:00,9,0.15
8378563200,3/19/2016 18:00,7,0.116667
8378563200,3/19/2016 19:00,11,0.183333
8378563200,3/19/2016 20:00,13,0.216667
8378563200,3/19/2016 21:00,2,0.033333
8378563200,3/19/2016 22:00,7,0.116667
8378563200,3/19/2016 23:00,3,0.05
8378563200,3/20/2016 0:00,2,0.033333
8378563200,3/20/2016 1:00,1,0.016667
8378563200,3/20/2016 2:00,0,0
8378563200,3/20/2016 3:00,2,0.033333
8378563200,3/20/2016 4:00,1,0.016667
8378563200,3/20/2016 5:00,0,0
8378563200,3/20/2016 6:00,0,0
8378563200,3/20/2016 7:00,2,0.033333
8378563200,3/20/2016 8:00,1,0.016667
8378563200,3/20/2016 9:00,7,0.116667
8378563200,3/20/2016 10:00,2,0.033333
8378563200,3/20/2016 11:00,18,0.3
8378563200,3/20/2016 12:00,9,0.15
8378563200,3/20/2016 13:00,65,1.083333
8378563200,3/20/2016 14:00,32,0.533333
8378563200,3/20/2016 15:00,28,0.466667
8378563200,3/20/2016 16:00,10,0.166667
8378563200,3/20/2016 17:00,13,0.216667
8378563200,3/20/2016 18:00,12,0.2
8378563200,3/20/2016 19:00,6,0.1
8378563200,3/20/2016 20:00,3,0.05
8378563200,3/20/2016 21:00,8,0.133333
8378563200,3/20/2016 22:00,1,0.016667
8378563200,3/20/2016 23:00,4,0.066667
8378563200,3/21/2016 0:00,3,0.05
8378563200,3/21/2016 1:00,7,0.116667
8378563200,3/21/2016 2:00,9,0.15
8378563200,3/21/2016 3:00,4,0.066667
8378563200,3/21/2016 4:00,0,0
8378563200,3/21/2016 5:00,1,0.016667
8378563200,3/21/2016 6:00,0,0
8378563200,3/21/2016 7:00,0,0
8378563200,3/21/2016 8:00,3,0.05
8378563200,3/21/2016 9:00,5,0.083333
8378563200,3/21/2016 10:00,2,0.033333
8378563200,3/21/2016 11:00,18,0.3
8378563200,3/21/2016 12:00,13,0.216667
8378563200,3/21/2016 13:00,8,0.133333
8378563200,3/21/2016 14:00,28,0.466667
8378563200,3/21/2016 15:00,18,0.3
8378563200,3/21/2016 16:00,4,0.066667
8378563200,3/21/2016 17:00,2,0.033333
8378563200,3/21/2016 18:00,7,0.116667
8378563200,3/21/2016 19:00,6,0.1
8378563200,3/21/2016 20:00,9,0.15
8378563200,3/21/2016 21:00,13,0.216667
8378563200,3/21/2016 22:00,0,0
8378563200,3/21/2016 23:00,1,0.016667
8378563200,3/22/2016 0:00,0,0
8378563200,3/22/2016 1:00,0,0
8378563200,3/22/2016 2:00,0,0
8378563200,3/22/2016 3:00,1,0.016667
8378563200,3/22/2016 4:00,11,0.183333
8378563200,3/22/2016 5:00,165,2.75
8378563200,3/22/2016 6:00,8,0.133333
8378563200,3/22/2016 7:00,18,0.3
8378563200,3/22/2016 8:00,110,1.833333
8378563200,3/22/2016 9:00,14,0.233333
8378563200,3/22/2016 10:00,13,0.216667
8378563200,3/22/2016 11:00,16,0.266667
8378563200,3/22/2016 12:00,5,0.083333
8378563200,3/22/2016 13:00,6,0.1
8378563200,3/22/2016 14:00,9,0.15
8378563200,3/22/2016 15:00,12,0.2
8378563200,3/22/2016 16:00,10,0.166667
8378563200,3/22/2016 17:00,25,0.416667
8378563200,3/22/2016 18:00,4,0.066667
8378563200,3/22/2016 19:00,9,0.15
8378563200,3/22/2016 20:00,3,0.05
8378563200,3/22/2016 21:00,5,0.083333
8378563200,3/22/2016 22:00,0,0
8378563200,3/22/2016 23:00,0,0
8378563200,3/23/2016 0:00,0,0
8378563200,3/23/2016 1:00,0,0
8378563200,3/23/2016 2:00,1,0.016667
8378563200,3/23/2016 3:00,0,0
8378563200,3/23/2016 4:00,9,0.15
8378563200,3/23/2016 5:00,165,2.75
8378563200,3/23/2016 6:00,9,0.15
8378563200,3/23/2016 7:00,15,0.25
8378563200,3/23/2016 8:00,112,1.866667
8378563200,3/23/2016 9:00,9,0.15
8378563200,3/23/2016 10:00,8,0.133333
8378563200,3/23/2016 11:00,12,0.2
8378563200,3/23/2016 12:00,8,0.133333
8378563200,3/23/2016 13:00,19,0.316667
8378563200,3/23/2016 14:00,4,0.066667
8378563200,3/23/2016 15:00,11,0.183333
8378563200,3/23/2016 16:00,16,0.266667
8378563200,3/23/2016 17:00,4,0.066667
8378563200,3/23/2016 18:00,13,0.216667
8378563200,3/23/2016 19:00,4,0.066667
8378563200,3/23/2016 20:00,12,0.2
8378563200,3/23/2016 21:00,8,0.133333
8378563200,3/23/2016 22:00,3,0.05
8378563200,3/23/2016 23:00,3,0.05
8378563200,3/24/2016 0:00,0,0
8378563200,3/24/2016 1:00,0,0
8378563200,3/24/2016 2:00,1,0.016667
8378563200,3/24/2016 3:00,0,0
8378563200,3/24/2016 4:00,4,0.066667
8378563200,3/24/2016 5:00,165,2.75
8378563200,3/24/2016 6:00,10,0.166667
8378563200,3/24/2016 7:00,14,0.233333
8378563200,3/24/2016 8:00,40,0.666667
8378563200,3/24/2016 9:00,14,0.233333
8378563200,3/24/2016 10:00,19,0.316667
8378563200,3/24/2016 11:00,11,0.183333
8378563200,3/24/2016 12:00,5,0.083333
8378563200,3/24/2016 13:00,8,0.133333
8378563200,3/24/2016 14:00,1,0.016667
8378563200,3/24/2016 15:00,15,0.25
8378563200,3/24/2016 16:00,11,0.183333
8378563200,3/24/2016 17:00,10,0.166667
8378563200,3/24/2016 18:00,11,0.183333
8378563200,3/24/2016 19:00,9,0.15
8378563200,3/24/2016 20:00,8,0.133333
8378563200,3/24/2016 21:00,1,0.016667
8378563200,3/24/2016 22:00,3,0.05
8378563200,3/24/2016 23:00,0,0
8378563200,3/25/2016 0:00,0,0
8378563200,3/25/2016 1:00,0,0
8378563200,3/25/2016 2:00,0,0
8378563200,3/25/2016 3:00,0,0
8378563200,3/25/2016 4:00,10,0.166667
8378563200,3/25/2016 5:00,165,2.75
8378563200,3/25/2016 6:00,8,0.133333
8378563200,3/25/2016 7:00,16,0.266667
8378563200,3/25/2016 8:00,112,1.866667
8378563200,3/25/2016 9:00,23,0.383333
8378563200,3/25/2016 10:00,10,0.166667
8378563200,3/25/2016 11:00,46,0.766667
8378563200,3/25/2016 12:00,13,0.216667
8378563200,3/25/2016 13:00,12,0.2
8378563200,3/25/2016 14:00,12,0.2
8378563200,3/25/2016 15:00,18,0.3
8378563200,3/25/2016 16:00,8,0.133333
8378563200,3/25/2016 17:00,11,0.183333
8378563200,3/25/2016 18:00,12,0.2
8378563200,3/25/2016 19:00,1,0.016667
8378563200,3/25/2016 20:00,4,0.066667
8378563200,3/25/2016 21:00,3,0.05
8378563200,3/25/2016 22:00,1,0.016667
8378563200,3/25/2016 23:00,11,0.183333
8378563200,3/26/2016 0:00,2,0.033333
8378563200,3/26/2016 1:00,0,0
8378563200,3/26/2016 2:00,1,0.016667
8378563200,3/26/2016 3:00,3,0.05
8378563200,3/26/2016 4:00,0,0
8378563200,3/26/2016 5:00,1,0.016667
8378563200,3/26/2016 6:00,3,0.05
8378563200,3/26/2016 7:00,0,0
8378563200,3/26/2016 8:00,0,0
8378563200,3/26/2016 9:00,10,0.166667
8378563200,3/26/2016 10:00,6,0.1
8378563200,3/26/2016 11:00,6,0.1
8378563200,3/26/2016 12:00,0,0
8378563200,3/26/2016 13:00,20,0.333333
8378563200,3/26/2016 14:00,23,0.383333
8378563200,3/26/2016 15:00,34,0.566667
8378563200,3/26/2016 16:00,24,0.4
8378563200,3/26/2016 17:00,0,0
8378563200,3/26/2016 18:00,11,0.183333
8378563200,3/26/2016 19:00,12,0.2
8378563200,3/26/2016 20:00,4,0.066667
8378563200,3/26/2016 21:00,14,0.233333
8378563200,3/26/2016 22:00,9,0.15
8378563200,3/26/2016 23:00,0,0
8378563200,3/27/2016 0:00,0,0
8378563200,3/27/2016 1:00,0,0
8378563200,3/27/2016 2:00,0,0
8378563200,3/27/2016 3:00,0,0
8378563200,3/27/2016 4:00,4,0.066667
8378563200,3/27/2016 5:00,0,0
8378563200,3/27/2016 6:00,0,0
8378563200,3/27/2016 7:00,1,0.016667
8378563200,3/27/2016 8:00,9,0.15
8378563200,3/27/2016 9:00,11,0.183333
8378563200,3/27/2016 10:00,6,0.1
8378563200,3/27/2016 11:00,3,0.05
8378563200,3/27/2016 12:00,10,0.166667
8378563200,3/27/2016 13:00,2,0.033333
8378563200,3/27/2016 14:00,9,0.15
8378563200,3/27/2016 15:00,6,0.1
8378563200,3/27/2016 16:00,8,0.133333
8378563200,3/27/2016 17:00,14,0.233333
8378563200,3/27/2016 18:00,8,0.133333
8378563200,3/27/2016 19:00,5,0.083333
8378563200,3/27/2016 20:00,3,0.05
8378563200,3/27/2016 21:00,0,0
8378563200,3/27/2016 22:00,6,0.1
8378563200,3/27/2016 23:00,0,0
8378563200,3/28/2016 0:00,0,0
8378563200,3/28/2016 1:00,0,0
8378563200,3/28/2016 2:00,0,0
8378563200,3/28/2016 3:00,0,0
8378563200,3/28/2016 4:00,11,0.183333
8378563200,3/28/2016 5:00,165,2.75
8378563200,3/28/2016 6:00,9,0.15
8378563200,3/28/2016 7:00,13,0.216667
8378563200,3/28/2016 8:00,104,1.733333
8378563200,3/28/2016 9:00,19,0.316667
8378563200,3/28/2016 10:00,17,0.283333
8378563200,3/28/2016 11:00,12,0.2
8378563200,3/28/2016 12:00,37,0.616667
8378563200,3/28/2016 13:00,7,0.116667
8378563200,3/28/2016 14:00,16,0.266667
8378563200,3/28/2016 15:00,12,0.2
8378563200,3/28/2016 16:00,31,0.516667
8378563200,3/28/2016 17:00,29,0.483333
8378563200,3/28/2016 18:00,30,0.5
8378563200,3/28/2016 19:00,5,0.083333
8378563200,3/28/2016 20:00,10,0.166667
8378563200,3/28/2016 21:00,0,0
8378563200,3/28/2016 22:00,2,0.033333
8378563200,3/28/2016 23:00,0,0
8378563200,3/29/2016 0:00,1,0.016667
8378563200,3/29/2016 1:00,4,0.066667
8378563200,3/29/2016 2:00,0,0
8378563200,3/29/2016 3:00,1,0.016667
8378563200,3/29/2016 4:00,14,0.233333
8378563200,3/29/2016 5:00,165,2.75
8378563200,3/29/2016 6:00,10,0.166667
8378563200,3/29/2016 7:00,18,0.3
8378563200,3/29/2016 8:00,103,1.716667
8378563200,3/29/2016 9:00,18,0.3
8378563200,3/29/2016 10:00,16,0.266667
8378563200,3/29/2016 11:00,16,0.266667
8378563200,3/29/2016 12:00,10,0.166667
8378563200,3/29/2016 13:00,40,0.666667
8378563200,3/29/2016 14:00,19,0.316667
8378563200,3/29/2016 15:00,10,0.166667
8378563200,3/29/2016 16:00,17,0.283333
8378563200,3/29/2016 17:00,17,0.283333
8378563200,3/29/2016 18:00,18,0.3
8378563200,3/29/2016 19:00,12,0.2
8378563200,3/29/2016 20:00,4,0.066667
8378563200,3/29/2016 21:00,17,0.283333
8378563200,3/29/2016 22:00,4,0.066667
8378563200,3/29/2016 23:00,0,0
8378563200,3/30/2016 0:00,0,0
8378563200,3/30/2016 1:00,1,0.016667
8378563200,3/30/2016 2:00,3,0.05
8378563200,3/30/2016 3:00,0,0
8378563200,3/30/2016 4:00,0,0
8378563200,3/30/2016 5:00,0,0
8378563200,3/30/2016 6:00,5,0.083333
8378563200,3/30/2016 7:00,11,0.183333
8378563200,3/30/2016 8:00,22,0.366667
8378563200,3/30/2016 9:00,81,1.35
8378563200,3/30/2016 10:00,10,0.166667
8378563200,3/30/2016 11:00,12,0.2
8378563200,3/30/2016 12:00,2,0.033333
8378563200,3/30/2016 13:00,19,0.316667
8378563200,3/30/2016 14:00,2,0.033333
8378563200,3/30/2016 15:00,19,0.316667
8378563200,3/30/2016 16:00,3,0.05
8378563200,3/30/2016 17:00,9,0.15
8378563200,3/30/2016 18:00,15,0.25
8378563200,3/30/2016 19:00,6,0.1
8378563200,3/30/2016 20:00,9,0.15
8378563200,3/30/2016 21:00,0,0
8378563200,3/30/2016 22:00,0,0
8378563200,3/30/2016 23:00,4,0.066667
8378563200,3/31/2016 0:00,0,0
8378563200,3/31/2016 1:00,0,0
8378563200,3/31/2016 2:00,0,0
8378563200,3/31/2016 3:00,0,0
8378563200,3/31/2016 4:00,11,0.183333
8378563200,3/31/2016 5:00,165,2.75
8378563200,3/31/2016 6:00,8,0.133333
8378563200,3/31/2016 7:00,19,0.316667
8378563200,3/31/2016 8:00,88,1.466667
8378563200,3/31/2016 9:00,31,0.516667
8378563200,3/31/2016 10:00,15,0.25
8378563200,3/31/2016 11:00,42,0.7
8378563200,3/31/2016 12:00,90,1.5
8378563200,3/31/2016 13:00,8,0.133333
8378563200,3/31/2016 14:00,0,0
8378563200,3/31/2016 15:00,19,0.316667
8378563200,3/31/2016 16:00,23,0.383333
8378563200,3/31/2016 17:00,11,0.183333
8378563200,3/31/2016 18:00,8,0.133333
8378563200,3/31/2016 19:00,11,0.183333
8378563200,3/31/2016 20:00,5,0.083333
8378563200,3/31/2016 21:00,1,0.016667
8378563200,3/31/2016 22:00,3,0.05
8378563200,3/31/2016 23:00,0,0
8378563200,4/1/2016 0:00,0,0
8378563200,4/1/2016 1:00,0,0
8378563200,4/1/2016 2:00,0,0
8378563200,4/1/2016 3:00,0,0
8378563200,4/1/2016 4:00,19,0.316667
8378563200,4/1/2016 5:00,13,0.216667
8378563200,4/1/2016 6:00,3,0.05
8378563200,4/1/2016 7:00,17,0.283333
8378563200,4/1/2016 8:00,127,2.116667
8378563200,4/1/2016 9:00,35,0.583333
8378563200,4/1/2016 10:00,15,0.25
8378563200,4/1/2016 11:00,93,1.55
8378563200,4/1/2016 12:00,16,0.266667
8378563200,4/1/2016 13:00,4,0.066667
8378563200,4/1/2016 14:00,30,0.5
8378563200,4/1/2016 15:00,11,0.183333
8378563200,4/1/2016 16:00,14,0.233333
8378563200,4/1/2016 17:00,9,0.15
8378563200,4/1/2016 18:00,17,0.283333
8378563200,4/1/2016 19:00,16,0.266667
8378563200,4/1/2016 20:00,13,0.216667
8378563200,4/1/2016 21:00,0,0
8378563200,4/1/2016 22:00,1,0.016667
8378563200,4/1/2016 23:00,3,0.05
8378563200,4/2/2016 0:00,0,0
8378563200,4/2/2016 1:00,0,0
8378563200,4/2/2016 2:00,2,0.033333
8378563200,4/2/2016 3:00,3,0.05
8378563200,4/2/2016 4:00,8,0.133333
8378563200,4/2/2016 5:00,0,0
8378563200,4/2/2016 6:00,0,0
8378563200,4/2/2016 7:00,7,0.116667
8378563200,4/2/2016 8:00,6,0.1
8378563200,4/2/2016 9:00,6,0.1
8378563200,4/2/2016 10:00,12,0.2
8378563200,4/2/2016 11:00,24,0.4
8378563200,4/2/2016 12:00,11,0.183333
8378563200,4/2/2016 13:00,12,0.2
8378563200,4/2/2016 14:00,5,0.083333
8378563200,4/2/2016 15:00,0,0
8378563200,4/2/2016 16:00,4,0.066667
8378563200,4/2/2016 17:00,11,0.183333
8378563200,4/2/2016 18:00,12,0.2
8378563200,4/2/2016 19:00,9,0.15
8378563200,4/2/2016 20:00,6,0.1
8378563200,4/2/2016 21:00,5,0.083333
8378563200,4/2/2016 22:00,0,0
8378563200,4/2/2016 23:00,1,0.016667
8378563200,4/3/2016 0:00,0,0
8378563200,4/3/2016 1:00,3,0.05
8378563200,4/3/2016 2:00,1,0.016667
8378563200,4/3/2016 3:00,0,0
8378563200,4/3/2016 4:00,0,0
8378563200,4/3/2016 5:00,0,0
8378563200,4/3/2016 6:00,1,0.016667
8378563200,4/3/2016 7:00,11,0.183333
8378563200,4/3/2016 8:00,12,0.2
8378563200,4/3/2016 9:00,5,0.083333
8378563200,4/3/2016 10:00,11,0.183333
8378563200,4/3/2016 11:00,111,1.85
8378563200,4/3/2016 12:00,20,0.333333
8378563200,4/3/2016 13:00,11,0.183333
8378563200,4/3/2016 14:00,4,0.066667
8378563200,4/3/2016 15:00,7,0.116667
8378563200,4/3/2016 16:00,8,0.133333
8378563200,4/3/2016 17:00,31,0.516667
8378563200,4/3/2016 18:00,43,0.716667
8378563200,4/3/2016 19:00,28,0.466667
8378563200,4/3/2016 20:00,26,0.433333
8378563200,4/3/2016 21:00,9,0.15
8378563200,4/3/2016 22:00,2,0.033333
8378563200,4/3/2016 23:00,0,0
8378563200,4/4/2016 0:00,1,0.016667
8378563200,4/4/2016 1:00,1,0.016667
8378563200,4/4/2016 2:00,0,0
8378563200,4/4/2016 3:00,0,0
8378563200,4/4/2016 4:00,8,0.133333
8378563200,4/4/2016 5:00,165,2.75
8378563200,4/4/2016 6:00,9,0.15
8378563200,4/4/2016 7:00,12,0.2
8378563200,4/4/2016 8:00,14,0.233333
8378563200,4/4/2016 9:00,19,0.316667
8378563200,4/4/2016 10:00,18,0.3
8378563200,4/4/2016 11:00,48,0.8
8378563200,4/4/2016 12:00,101,1.683333
8378563200,4/4/2016 13:00,13,0.216667
8378563200,4/4/2016 14:00,17,0.283333
8378563200,4/4/2016 15:00,12,0.2
8378563200,4/4/2016 16:00,19,0.316667
8378563200,4/4/2016 17:00,15,0.25
8378563200,4/4/2016 18:00,75,1.25
8378563200,4/4/2016 19:00,9,0.15
8378563200,4/4/2016 20:00,11,0.183333
8378563200,4/4/2016 21:00,0,0
8378563200,4/4/2016 22:00,0,0
8378563200,4/4/2016 23:00,0,0
8378563200,4/5/2016 0:00,0,0
8378563200,4/5/2016 1:00,0,0
8378563200,4/5/2016 2:00,1,0.016667
8378563200,4/5/2016 3:00,0,0
8378563200,4/5/2016 4:00,9,0.15
8378563200,4/5/2016 5:00,165,2.75
8378563200,4/5/2016 6:00,10,0.166667
8378563200,4/5/2016 7:00,15,0.25
8378563200,4/5/2016 8:00,107,1.783333
8378563200,4/5/2016 9:00,8,0.133333
8378563200,4/5/2016 10:00,23,0.383333
8378563200,4/5/2016 11:00,8,0.133333
8378563200,4/5/2016 12:00,81,1.35
8378563200,4/5/2016 13:00,19,0.316667
8378563200,4/5/2016 14:00,15,0.25
8378563200,4/5/2016 15:00,38,0.633333
8378563200,4/5/2016 16:00,12,0.2
8378563200,4/5/2016 17:00,12,0.2
8378563200,4/5/2016 18:00,3,0.05
8378563200,4/5/2016 19:00,13,0.216667
8378563200,4/5/2016 20:00,15,0.25
8378563200,4/5/2016 21:00,0,0
8378563200,4/5/2016 22:00,1,0.016667
8378563200,4/5/2016 23:00,3,0.05
8378563200,4/6/2016 0:00,1,0.016667
8378563200,4/6/2016 1:00,1,0.016667
8378563200,4/6/2016 2:00,1,0.016667
8378563200,4/6/2016 3:00,0,0
8378563200,4/6/2016 4:00,9,0.15
8378563200,4/6/2016 5:00,165,2.75
8378563200,4/6/2016 6:00,12,0.2
8378563200,4/6/2016 7:00,20,0.333333
8378563200,4/6/2016 8:00,16,0.266667
8378563200,4/6/2016 9:00,19,0.316667
8378563200,4/6/2016 10:00,19,0.316667
8378563200,4/6/2016 11:00,13,0.216667
8378563200,4/6/2016 12:00,16,0.266667
8378563200,4/6/2016 13:00,12,0.2
8378563200,4/6/2016 14:00,17,0.283333
8378563200,4/6/2016 15:00,20,0.333333
8378563200,4/6/2016 16:00,21,0.35
8378563200,4/6/2016 17:00,4,0.066667
8378563200,4/6/2016 18:00,13,0.216667
8378563200,4/6/2016 19:00,5,0.083333
8378563200,4/6/2016 20:00,18,0.3
8378563200,4/6/2016 21:00,1,0.016667
8378563200,4/6/2016 22:00,3,0.05
8378563200,4/6/2016 23:00,1,0.016667
8378563200,4/7/2016 0:00,1,0.016667
8378563200,4/7/2016 1:00,3,0.05
8378563200,4/7/2016 2:00,1,0.016667
8378563200,4/7/2016 3:00,1,0.016667
8378563200,4/7/2016 4:00,8,0.133333
8378563200,4/7/2016 5:00,165,2.75
8378563200,4/7/2016 6:00,9,0.15
8378563200,4/7/2016 7:00,16,0.266667
8378563200,4/7/2016 8:00,35,0.583333
8378563200,4/7/2016 9:00,10,0.166667
8378563200,4/7/2016 10:00,21,0.35
8378563200,4/7/2016 11:00,52,0.866667
8378563200,4/7/2016 12:00,17,0.283333
8378563200,4/7/2016 13:00,38,0.633333
8378563200,4/7/2016 14:00,4,0.066667
8378563200,4/7/2016 15:00,12,0.2
8378563200,4/7/2016 16:00,18,0.3
8378563200,4/7/2016 17:00,10,0.166667
8378563200,4/7/2016 18:00,11,0.183333
8378563200,4/7/2016 19:00,8,0.133333
8378563200,4/7/2016 20:00,2,0.033333
8378563200,4/7/2016 21:00,7,0.116667
8378563200,4/7/2016 22:00,0,0
8378563200,4/7/2016 23:00,3,0.05
8378563200,4/8/2016 0:00,0,0
8378563200,4/8/2016 1:00,1,0.016667
8378563200,4/8/2016 2:00,0,0
8378563200,4/8/2016 3:00,2,0.033333
8378563200,4/8/2016 4:00,13,0.216667
8378563200,4/8/2016 5:00,165,2.75
8378563200,4/8/2016 6:00,9,0.15
